Date_TYL,Open_TYL,High_TYL,Low_TYL,Close_TYL,Adj Close_TYL,Volume_TYL,Daily Return(%)_TYL,Vol5_TYL,Vol10_TYL,Vol20_TYL,Vol60_TYL,SMA5_TYL,SMA10_TYL,SMA30_TYL,SMA60_TYL,SMA100_TYL,EMA5_TYL,EMA10_TYL,EMA30_TYL,EMA60_TYL,EMA100_TYL,Short12_TYL,Long26_TYL,MACD_TYL,SIGNAL9_TYL,Ret5/10_TYL,Ret10/30_TYL,Ret30/60_TYL,Ret30/100_TYL,Emaret5/10_TYL,Emaret10/30_TYL,Emaret30/60_TYL,Emaret30/100_TYL,RetMACD_TYL,DayRange_TYL,average20r_TYL,PRVHI_TYL,HitLevel_TYL,hitlevel_2_TYL,hitlevel_1.8_TYL,Hit?_TYL,Hit?_TYL.1,Hit?_TYL.2,HitAt_2.2_TYL,HitAt_2.0_TYL,HitAt_1.8_TYL,ExitPr_2.2_TYL,ExitPr_2.0_TYL,ExitPr_1.8_TYL,ret_2.2_TYL,Ret2.0_TYL,Ret_1.8_TYL
2012-08-15,38.83000183105469,39.54000091552734,38.83000183105469,39.16999816894531,39.16999816894531,116200,0.3844123767861108,0.6545905036208681,0.9466695344884207,2.0944159673287985,1.736567773831888,39.37799911499023,39.28499984741211,39.93166656494141,39.304666646321614,39.06300006866455,39.262259594023874,39.31255660490017,39.509095138490224,39.289803593335016,38.58053743888454,39.339712717858966,39.49989754543043,-0.16018482757146302,-0.15141854308452007,2.3998021070920066,-2.3998021070920066,2.3998021070920066,2.3998021070920066,-2.3998021070920066,-2.3998021070920066,-2.3998021070920066,2.3998021070920066,-2.3998021070920066,1.200000762939446,0.9360004425048821,39.54000091552734,37.56489933013916,37.748999404907224,37.93309947967529,,,,,,,,,,0.0,0.0,0.0
2012-08-16,39.20000076293945,40.15999984741211,38.95999908447266,40.11000061035156,40.11000061035156,490700,2.3998021070920066,1.3563495410169597,1.155900504683246,2.1764300300527832,1.7595044915918383,39.43199920654297,39.47199974060059,39.87866655985514,39.3566666285197,39.07610008239746,39.544839932799775,39.45754642407315,39.54786323344902,39.31669529881097,38.610823838319526,39.45821854747321,39.545090365054214,-0.08687181758100593,-0.13850919798381725,-0.598349190021168,-0.598349190021168,0.598349190021168,0.598349190021168,-0.598349190021168,0.598349190021168,-0.598349190021168,0.598349190021168,0.598349190021168,0.34999847412109375,0.9250003814697255,40.15999984741211,37.480799942016596,37.668000030517575,37.85520011901855,,,,,,,,,,0.0,0.0,0.0
2012-08-17,40.34999847412109,40.54999923706055,40.20000076293945,40.34999847412109,40.34999847412109,146700,0.598349190021168,1.2467034672231612,0.9239491324355111,2.1437210529723787,1.760085512451587,39.599999237060544,39.587999725341795,39.86499989827474,39.4099999109904,39.09480007171631,39.81322611324022,39.61981043317277,39.59961389413755,39.35057409144409,38.64526294001857,39.59541545926519,39.60471318794806,-0.009297728682867046,-0.1126669041236272,-0.916973843560518,0.916973843560518,-0.916973843560518,-0.916973843560518,0.916973843560518,-0.916973843560518,-0.916973843560518,-0.916973843560518,-0.916973843560518,0.4399986267089915,0.9095003128051751,40.54999923706055,38.12499900817871,38.30999908447266,38.4949991607666,,,,,,,,,,0.0,0.0,0.0
2012-08-20,40.20999908447266,40.20999908447266,39.77000045776367,39.97999954223633,39.97999954223633,70300,-0.916973843560518,1.3490338595098628,0.9936267818540226,2.1171246278971783,1.7653702565386618,39.725999450683595,39.64599952697754,39.83799985249837,39.45733324686686,39.10760005950928,39.86881725623893,39.68529936209342,39.62415490369231,39.37121099147006,38.67169336778525,39.65458224126075,39.6325121771546,0.022070064106145537,-0.08571951047767266,0.375191414698322,-0.375191414698322,0.375191414698322,0.375191414698322,-0.375191414698322,0.375191414698322,0.375191414698322,0.375191414698322,0.375191414698322,0.549999237060554,0.8885002136230469,40.20999908447266,38.54909854888916,38.7309986114502,38.91289867401123,,,,,,,,,,0.0,0.0,0.0
2012-08-21,40.0,40.27999877929688,39.72999954223633,40.13000106811523,40.13000106811523,115300,0.375191414698322,1.1866388238250036,0.9957661589679574,2.0706964252214624,1.7656336905141337,39.94799957275391,39.70899963378906,39.81633326212565,39.50616658528646,39.122200088500975,39.95587852686436,39.76615421773374,39.65679014010669,39.396089354638754,38.70057074798981,39.72772359923836,39.66936320611465,0.058360393123706444,-0.05690352975739685,0.22427149312836447,-0.22427149312836447,0.22427149312836447,0.22427149312836447,-0.22427149312836447,0.22427149312836447,0.22427149312836447,0.22427149312836447,0.22427149312836447,0.529998779296875,0.8580001831054694,40.27999877929688,38.25529861450196,38.43299865722657,38.61069869995118,,,,,,,,,,0.0,0.0,0.0
2012-08-22,39.95999908447266,40.41999816894531,39.88999938964844,40.22000122070312,40.22000122070312,121600,0.22427149312836447,1.194969945967108,0.9943712858426761,2.0504384059962484,1.7640080043033588,40.15800018310547,39.76799964904785,39.80233332316081,39.55199991861979,39.14030010223389,40.04391942481062,39.84867185463727,39.69312633885485,39.423102858444146,38.73065848012274,39.803458617925244,39.71015120719528,0.09330741072996318,-0.026861341659924844,-0.19891056346736188,0.19891056346736188,-0.19891056346736188,-0.19891056346736188,0.19891056346736188,-0.19891056346736188,-0.19891056346736188,-0.19891056346736188,-0.19891056346736188,0.6000022888183594,0.7320003509521491,40.41999816894531,38.39239837646485,38.56399841308594,38.735598449707034,,,,,,,,,,0.0,0.0,0.0
2012-08-23,40.11999893188477,40.31000137329102,39.70999908447266,40.13999938964844,40.13999938964844,102100,-0.19891056346736188,0.5975265823000631,0.9903213288022154,1.6877533908995632,1.7590140652660309,40.16399993896484,39.79799957275391,39.78233324686686,39.60233325958252,39.150300102233885,40.07594607975656,39.901640497366564,39.72195685826089,39.446607662745926,38.75856622090543,39.85523412126727,39.741991813302924,0.11324230796434875,0.001159388264929874,0.37369588480258553,0.37369588480258553,0.37369588480258553,0.37369588480258553,-0.37369588480258553,0.37369588480258553,0.37369588480258553,0.37369588480258553,0.37369588480258553,0.8400001525878906,0.6595003128051768,40.31000137329102,38.809597396850585,38.955997467041016,39.10239753723145,,,,,,,,,,0.0,0.0,0.0
2012-08-24,39.95999908447266,40.40999984741211,39.56999969482422,40.29000091552734,40.29000091552734,82100,0.37369588480258553,0.5493285074624523,0.9395473906672973,1.1538797881147747,1.758709013140329,40.152000427246094,39.87599983215332,39.74399998982747,39.6521666208903,39.15730010986328,40.14729769168015,39.972251482486705,39.758604861955504,39.47425990054204,38.788891660402896,39.92212132038421,39.78258508013436,0.13953624024984634,0.02883475866191317,0.6949584833317132,0.6949584833317132,0.6949584833317132,0.6949584833317132,-0.6949584833317132,0.6949584833317132,0.6949584833317132,0.6949584833317132,0.6949584833317132,0.720001220703125,0.6505002975463878,40.40999984741211,38.859100685119635,38.99100074768067,39.1229008102417,,,,,,,,,,0.0,0.0,0.0
2012-08-27,40.40000152587891,40.72999954223633,40.0099983215332,40.56999969482422,40.56999969482422,186700,0.6949584833317132,0.3246282287548697,0.9251781930010726,1.1280865207908175,1.757638772044935,40.270000457763665,39.99799995422363,39.727333323160806,39.7101666132609,39.170800094604495,40.28819835939484,40.08093297563898,39.81095291568897,39.510185795436534,38.82416112643104,40.0217949164519,39.840912088629906,0.18088282782199627,0.05924437249392979,0.24648379313113775,0.24648379313113775,0.24648379313113775,0.24648379313113775,-0.24648379313113775,0.24648379313113775,0.24648379313113775,0.24648379313113775,0.24648379313113775,0.6499977111816406,0.6525001525878917,40.72999954223633,38.978899192810054,39.108999252319336,39.23909931182861,,,,,,,,,,0.0,0.0,0.0
2012-08-28,40.56999969482422,40.68999862670898,40.04000091552734,40.66999816894531,40.66999816894531,114900,0.24648379313113775,0.3216542089276244,0.8347572612916925,1.0956924873916831,1.7465242147361852,40.37799987792969,40.1629997253418,39.71966654459636,39.75949993133545,39.181900062561034,40.41546496257833,40.18803573805831,39.86637519009261,39.54821243063354,38.86071235499567,40.121518493758586,39.902325872356975,0.21919262140161067,0.09123402227546598,-0.02458402258015742,-0.02458402258015742,0.02458402258015742,-0.02458402258015742,0.02458402258015742,-0.02458402258015742,-0.02458402258015742,-0.02458402258015742,-0.02458402258015742,0.3800010681152344,0.6010002136230479,40.68999862670898,39.294499206542966,39.42499923706055,39.55549926757812,,,,,,,,,,0.0,0.0,0.0
2012-08-29,40.81999969482422,40.93000030517578,40.54999923706055,40.65999984741211,40.65999984741211,131200,-0.02458402258015742,0.3482825058453373,0.8465292920844693,0.874772791612391,1.7464745081033384,40.465999603271484,40.31199989318848,39.688999811808266,39.8089999516805,39.20270004272461,40.496976590856264,40.273847394304454,39.917576780887416,39.5846644770853,38.89634181029104,40.20436177893605,39.958449870509206,0.24591190842684085,0.12216959950574097,-1.180520275547612,-1.180520275547612,1.180520275547612,-1.180520275547612,1.180520275547612,-1.180520275547612,-1.180520275547612,-1.180520275547612,-1.180520275547612,0.470001220703125,0.5970003128051772,40.93000030517578,39.367798156738274,39.48799819946288,39.60819824218749,,,,,,,,,,0.0,0.0,0.0
2012-08-30,40.47000122070312,40.52000045776367,40.04999923706055,40.18000030517578,40.18000030517578,62100,-1.180520275547612,0.7202744569064017,0.6239134764621934,0.9350215453447229,1.74124785343991,40.47399978637695,40.3189998626709,39.64999987284342,39.83933327992757,39.219000053405765,40.39131782896277,40.25678428719015,39.934507330841505,39.60418368456367,38.921760790387765,40.200613859896,39.97486101381784,0.2257528460781586,0.1428862488202245,0.19909909345400614,0.19909909345400614,-0.19909909345400614,0.19909909345400614,-0.19909909345400614,0.19909909345400614,0.19909909345400614,0.19909909345400614,0.19909909345400614,0.5900001525878835,0.5960002899169933,40.52000045776367,39.61659961700439,39.735999679565424,39.855399742126465,,,,,,,,,,0.0,0.0,0.0
2012-08-31,40.54999923706055,40.54999923706055,39.95999908447266,40.2599983215332,40.2599983215332,103000,0.19909909345400614,0.7029866328122167,0.5948313487073966,0.7735405235810857,1.7385497463400477,40.46799926757812,40.30999984741211,39.63899981180827,39.87516657511393,39.234800033569336,40.34754465981958,40.2573686570707,39.95550674959581,39.62568580380857,38.948260543479755,40.209749930917106,39.99598229587083,0.21376763504627405,0.15706252606543442,1.3412839991066823,1.3412839991066823,-1.3412839991066823,1.3412839991066823,-1.3412839991066823,1.3412839991066823,1.3412839991066823,1.3412839991066823,1.3412839991066823,1.029998779296875,0.6260002136230479,40.54999923706055,39.208799819946286,39.327999877929685,39.44719993591308,,,,,,,,,,0.0,0.0,0.0
2012-09-04,39.93000030517578,40.88999938964844,39.86000061035156,40.79999923706055,40.79999923706055,126800,1.3412839991066823,0.8980507264399825,0.643451637148591,0.8152087115234732,1.7347029696174825,40.51399917602539,40.39199981689453,39.669333140055336,39.90966657002767,39.25250003814697,40.49836285223324,40.356028762523394,40.00999013588386,39.664187883587324,38.98492863642195,40.30055751647763,40.05553910632933,0.2450184101483046,0.17465370288200846,-0.17156788267935738,-0.17156788267935738,0.17156788267935738,-0.17156788267935738,0.17156788267935738,-0.17156788267935738,-0.17156788267935738,-0.17156788267935738,-0.17156788267935738,0.5099983215332031,0.6340000152587898,40.88999938964844,39.172798767089844,39.29799880981445,39.42319885253906,,,,,,,,,,0.0,0.0,0.0
2012-09-05,40.4900016784668,41.0,40.4900016784668,40.72999954223633,40.72999954223633,256100,-0.17156788267935738,0.9023567748208985,0.6505826242349766,0.8186650514387488,1.70443458344133,40.52599945068359,40.45199966430664,39.72199974060059,39.95833320617676,39.274500045776364,40.57557508223427,40.42402344974393,40.056442355648535,39.69913252813319,39.019484495943026,40.36662552044051,40.10549913861873,0.26112638182177506,0.19194823866996177,2.774370441481204,2.774370441481204,-2.774370441481204,2.774370441481204,-2.774370441481204,2.774370441481204,2.774370441481204,2.774370441481204,2.774370441481204,1.1499977111816335,0.6599998474121094,41.0,39.4951993560791,39.62199935913086,39.748799362182616,,,,,,,,,,0.0,0.0,0.0
2012-09-06,41.0,42.09999847412109,40.95000076293945,41.86000061035156,41.86000061035156,144400,2.774370441481204,1.5168553816509671,1.0561289940531022,1.0067667811221175,1.6855673039985881,40.76599960327148,40.61599960327148,39.794333140055336,40.0043332417806,39.30500003814697,41.003716924940036,40.68511020621804,40.17280095272615,39.76998066197641,39.0757323397927,40.59637553427297,40.235462210598946,0.3609133236740263,0.2257412556707747,-0.740567053920098,-0.740567053920098,0.740567053920098,-0.740567053920098,0.740567053920098,-0.740567053920098,-0.740567053920098,-0.740567053920098,-0.740567053920098,0.46000289916991477,0.6364999771118164,42.09999847412109,39.54800033569336,39.68000030517578,39.8120002746582,,,,,,,,,,0.0,0.0,0.0
2012-09-07,41.97000122070312,41.97000122070312,41.5099983215332,41.54999923706055,41.54999923706055,143300,-0.740567053920098,1.3962563337031972,1.1033997761449283,1.029908901990285,1.6832730047503082,41.039999389648436,40.7569995880127,39.92099978129069,40.051499875386554,39.324600028991696,41.18581102898021,40.84236275728031,40.26165245494127,39.828341926733266,39.12472772389702,40.743086873163364,40.332835323670174,0.4102515494931893,0.2626433144352576,-0.794219067188543,-0.794219067188543,0.794219067188543,-0.794219067188543,0.794219067188543,-0.794219067188543,-0.794219067188543,-0.794219067188543,-0.794219067188543,0.8699989318847727,0.657499885559082,41.97000122070312,40.69969852447509,40.82699851989745,40.95429851531982,,,,,,,,,,0.0,0.0,0.0
2012-09-10,40.90000152587891,41.40999984741211,40.54000091552734,41.22000122070312,41.22000122070312,117500,-0.794219067188543,1.544659138796988,1.1610650397516304,1.0281169280383846,1.6860804043227298,41.23199996948242,40.849999618530276,39.96666653951009,40.088999875386556,39.34690002441406,41.197207759554516,40.911024296084456,40.32348140757107,39.873970100306046,39.1662182881902,40.81645831124641,40.39855131604299,0.4179069952034169,0.2936960505888895,0.4851939406099395,0.4851939406099395,-0.4851939406099395,0.4851939406099395,-0.4851939406099395,0.4851939406099395,0.4851939406099395,0.4851939406099395,0.4851939406099395,0.7700004577636719,0.6734998703002926,41.40999984741211,40.523501472473136,40.65500144958495,40.78650142669677,,1.0,1.0,,40.65500144958495,40.78650142669677,,41.22000122070312,41.22000122070312,0.0,1.3897423465076153,1.0628511366326643
2012-09-11,41.13999938964844,41.43000030517578,40.65999984741211,41.41999816894531,41.41999816894531,185600,0.4851939406099395,1.471284391027131,1.1536927449220038,1.0189997702471898,1.682761422611971,41.35599975585937,40.93499946594238,40.0336664835612,40.12333316802979,39.3675,41.27147122935145,41.00356500024097,40.39422442443393,39.924659545179466,39.21084759275961,40.909310597046236,40.47421404588761,0.43509655115862955,0.3219761507028375,-0.16899975354588065,-0.16899975354588065,0.16899975354588065,-0.16899975354588065,0.16899975354588065,-0.16899975354588065,-0.16899975354588065,-0.16899975354588065,-0.16899975354588065,0.43000030517579546,0.6624998092651367,41.43000030517578,39.92830013275147,40.06300010681152,40.197700080871584,,,,,,,,,,0.0,0.0,0.0
2012-09-12,41.52000045776367,41.61999893188477,41.18999862670898,41.34999847412109,41.34999847412109,71000,-0.16899975354588065,1.4710743997555975,1.1598379088773543,0.9915807068893692,1.6830925071179699,41.47999954223633,41.002999496459964,40.11133308410645,40.15633316040039,39.378400001525875,41.297646977608,41.06655290458281,40.45588726634923,39.97139196907919,39.253207016152906,40.97710873198083,40.5390869664975,0.4380217654833274,0.34518527365893553,0.3627606563825918,0.3627606563825918,-0.3627606563825918,0.3627606563825918,-0.3627606563825918,0.3627606563825918,0.3627606563825918,0.3627606563825918,0.3627606563825918,0.5800018310546804,0.6559999465942383,41.61999893188477,39.97250072479248,40.10500068664551,40.23750064849853,,,,,,,,,,0.0,0.0,0.0
2012-09-13,41.34000015258789,41.88000106811523,41.29999923706055,41.5,41.5,162100,0.3627606563825918,0.5975582447333315,1.159012802538367,0.9914898101093432,1.6257399097378398,41.407999420166014,41.08699951171875,40.227999750773115,40.169333140055336,39.398499984741214,41.365097985072,41.14536146738593,40.52324937819767,40.02151026517495,39.297697966328094,41.05755354244532,40.61026570971991,0.44728783272540795,0.36560578547223,0.02409234104386295,0.02409234104386295,0.02409234104386295,0.02409234104386295,-0.02409234104386295,0.02409234104386295,0.02409234104386295,0.02409234104386295,0.02409234104386295,0.47999954223633523,0.6199998855590827,41.88000106811523,40.17679904937745,40.307999038696295,40.439199028015146,,,,,,,,,,0.0,0.0,0.0
2012-09-14,41.61999893188477,41.70000076293945,41.22000122070312,41.5099983215332,41.5099983215332,173300,0.02409234104386295,0.5062784006024184,1.0564119285583504,0.8594376093708962,1.6239303411433976,41.39999923706055,41.21999931335449,40.33699963887533,40.18616644541422,39.4178999710083,41.41339809722574,41.211659077230884,40.58691060034835,40.07031315226866,39.34150589415394,41.12716043153576,40.67691256985423,0.4502478616815324,0.3825342007140905,0.09636453178701619,0.09636453178701619,0.09636453178701619,0.09636453178701619,-0.09636453178701619,0.09636453178701619,0.09636453178701619,0.09636453178701619,0.09636453178701619,0.4700012207031321,0.6260000228881847,41.70000076293945,40.51600131988525,40.64000129699706,40.76400127410888,,,,,,,,,,0.0,0.0,0.0
2012-09-17,41.38999938964844,41.65999984741211,41.18999862670898,41.54999923706055,41.54999923706055,105400,0.09636453178701619,0.26345024007459467,1.0583365199691743,0.8537396911235943,1.5681359621376938,41.465998840332034,41.348999404907225,40.415666325887045,40.22499974568685,39.425299949645996,41.45893181050401,41.27317546992718,40.64904535110398,40.11882745013069,39.385238435597635,41.192212555462646,40.74158565631396,0.4506268991486877,0.39615274040101,0.7701557176896454,0.7701557176896454,0.7701557176896454,0.7701557176896454,-0.7701557176896454,0.7701557176896454,0.7701557176896454,0.7701557176896454,0.7701557176896454,0.5099983215332102,0.6295000076293956,41.65999984741211,40.32280071258545,40.44800071716308,40.57320072174072,,,,,,,,,,0.0,0.0,0.0
